short_id,question,option1,option2,option3,option4,option5,cluster_methods,cluster
77849,Q3,0.5625,0.625,0.05,0.6875,1.0,BIRCH,0
81193,Q3,0.6875,0.75,0.5125,0.625,0.75,BIRCH,0
81267,Q3,0.4625,1.0,0.225,0.6375,0.575,BIRCH,1
81279,Q3,0.5625,0.6375,0.45,1.0,0.575,BIRCH,1
82627,Q3,0.6875,0.4,0.35,1.0,0.2875,BIRCH,1
83792,Q3,0.625,0.6875,0.4,0.5125,1.0,BIRCH,0
83863,Q3,0.525,0.6375,0.35,1.0,0.4625,BIRCH,1
83896,Q3,0.5125,0.6375,0.45,1.0,0.525,BIRCH,1
84775,Q3,0.7,0.8333333333333334,0.275,0.0,0.5416666666666666,BIRCH,0
85126,Q3,0.5625,0.65,0.7,0.625,0.6375,BIRCH,0
87942,Q3,0.6375,0.4125,0.0,1.0,0.525,BIRCH,1
88886,Q3,0.45,0.6875,0.4625,1.0,0.575,BIRCH,1
89132,Q3,0.5125,1.0,0.45,0.625,0.6875,BIRCH,0
89179,Q3,0.45,0.9375,0.3375,0.75,0.5,BIRCH,1
91517,Q3,0.1625,0.525,0.0,0.95,0.5875,BIRCH,1
91788,Q3,0.4833333333333333,0.4,0.9166666666666666,0.75,0.1,BIRCH,1
91912,Q3,0.5125,0.6875,0.4,1.0,0.575,BIRCH,1
91984,Q3,0.5125,0.575,0.4,1.0,0.6875,BIRCH,1
92296,Q3,0.575,0.5125,0.05,1.0,0.6375,BIRCH,1
92711,Q3,0.575,0.6375,0.3,1.0,0.4125,BIRCH,1
93478,Q3,0.175,0.225,0.125,1.0,0.175,BIRCH,1
94513,Q3,0.5625,1.0,0.5,0.625,0.6875,BIRCH,0
95499,Q3,0.5125,0.4,0.6875,1.0,0.625,BIRCH,1
96931,Q3,0.175,0.3,0.6375,1.0,0.2375,BIRCH,1
97359,Q3,0.575,0.6375,0.5125,1.0,0.45,BIRCH,1
98245,Q3,0.4625,0.575,0.175,1.0,0.6375,BIRCH,1
98378,Q3,0.35,0.6375,0.4625,1.0,0.575,BIRCH,1
11172,Q4,0.6166666666666667,0.125,0.4833333333333333,1.0,0.125,BIRCH,0
11899,Q4,0.6875,0.4,1.0,0.575,0.4625,BIRCH,2
12452,Q4,1.0,0.225,0.35,0.6375,0.4125,BIRCH,2
13178,Q4,0.2583333333333333,0.5666666666666667,0.275,0.95,0.175,BIRCH,0
13586,Q4,0.575,0.3,0.2875,0.75,0.5625,BIRCH,0
13886,Q4,1.0,0.2125,0.525,0.6875,0.05,BIRCH,2
14757,Q4,0.6375,0.1625,0.525,1.0,0.225,BIRCH,0
14815,Q4,1.0,0.525,0.175,0.4125,0.6875,BIRCH,2
14877,Q4,0.15,0.1,0.05,1.0,0.575,BIRCH,0
14969,Q4,1.0,0.35,0.5125,0.6375,0.525,BIRCH,2
15457,Q4,1.0,0.0,0.525,0.6375,0.1125,BIRCH,2
16944,Q4,0.6,0.5875,0.7,0.525,0.4625,BIRCH,2
18317,Q4,1.0,0.0,0.4625,0.525,0.6875,BIRCH,2
21187,Q4,0.35,0.525,1.0,0.6375,0.4125,BIRCH,0
22663,Q4,0.875,0.0,0.0,0.7,0.0,BIRCH,0
23674,Q4,0.175,0.6666666666666666,0.5333333333333333,1.0,0.35,BIRCH,0
23752,Q4,0.75,0.0,0.7333333333333334,0.4,0.6166666666666667,BIRCH,2
23757,Q4,0.6875,0.175,1.0,0.525,0.3375,BIRCH,2
25231,Q4,0.9166666666666666,0.125,0.5,0.5833333333333333,0.75,BIRCH,2
27234,Q4,0.7,0.5875,0.5125,0.575,0.6,BIRCH,2
27417,Q4,0.75,0.0,0.8875,0.4,0.4125,BIRCH,2
28655,Q4,0.95,0.35,0.525,0.5875,0.4125,BIRCH,2
29228,Q4,0.6875,0.05,1.0,0.625,0.5625,BIRCH,2
31121,Q4,1.0,0.0,0.4625,0.625,0.6375,BIRCH,2
31326,Q4,0.6875,0.175,0.5125,1.0,0.575,BIRCH,0
32968,Q4,1.0,0.175,0.5125,0.6875,0.575,BIRCH,2
34122,Q4,0.5,0.35,0.75,0.1,0.5,BIRCH,2
34745,Q4,0.6875,0.125,0.45,1.0,0.3375,BIRCH,0
35244,Q4,0.625,0.5,1.0,0.6875,0.5625,BIRCH,2
35335,Q4,0.575,0.2375,0.175,1.0,0.6375,BIRCH,0
35882,Q4,0.5125,0.575,1.0,0.6875,0.4,BIRCH,2
35924,Q4,0.0,0.0,0.75,0.6833333333333333,0.44166666666666665,BIRCH,1
36475,Q4,0.95,0.125,0.525,0.5875,0.4125,BIRCH,2
36553,Q4,0.55,0.4875,0.675,0.3,0.3625,BIRCH,2
37248,Q4,1.0,0.225,0.30833333333333335,0.5666666666666667,0.225,BIRCH,2
37322,Q4,0.75,0.0,0.5333333333333333,0.8666666666666667,0.0,BIRCH,0
37612,Q4,0.5,0.25,0.6875,0.575,0.8125,BIRCH,2
38577,Q4,1.0,0.4625,0.525,0.6375,0.4,BIRCH,2
38641,Q4,1.0,0.0,0.575,0.6875,0.1125,BIRCH,2
38782,Q4,0.45,0.425,0.4625,0.525,0.7125,BIRCH,2
39175,Q4,0.95,0.175,0.575,0.6375,0.2875,BIRCH,2
39244,Q4,0.95,0.6875,0.625,0.5625,0.5,BIRCH,2
39544,Q4,0.125,0.125,0.125,0.125,0.8,BIRCH,0
39578,Q4,0.825,0.35,0.7,0.6375,0.5625,BIRCH,2
42198,Q4,0.525,0.0,0.5875,1.0,0.2375,BIRCH,0
42315,Q4,0.8875,0.2875,0.475,0.7,0.225,BIRCH,2
42993,Q4,0.225,0.6875,0.575,1.0,0.3375,BIRCH,0
43395,Q4,0.6875,1.0,0.625,0.5,0.5625,BIRCH,2
44379,Q4,0.65,0.5125,0.75,0.6375,0.625,BIRCH,2
46138,Q4,0.6875,0.4,0.625,1.0,0.5125,BIRCH,0
47328,Q4,0.6666666666666666,0.35,0.65,0.7333333333333334,0.175,BIRCH,2
48339,Q4,0.0,0.0,0.8,0.0,0.0,BIRCH,1
48429,Q4,0.625,1.0,0.5,0.5625,0.6875,BIRCH,0
49144,Q4,0.475,0.35,0.5875,1.0,0.4125,BIRCH,0
49227,Q4,0.4833333333333333,0.6166666666666667,0.35,1.0,0.05,BIRCH,0
49777,Q4,0.625,0.35,1.0,0.6875,0.4625,BIRCH,2
51286,Q4,0.95,0.125,0.5666666666666667,0.125,0.4833333333333333,BIRCH,2
52478,Q4,1.0,0.1,0.575,0.6375,0.4625,BIRCH,2
53469,Q4,0.6875,0.175,1.0,0.525,0.5125,BIRCH,2
53659,Q4,0.125,0.3,0.825,0.3,0.25,BIRCH,1
53718,Q4,0.75,0.4,0.9375,0.2125,0.625,BIRCH,2
54392,Q4,0.35,0.4833333333333333,0.9,0.5666666666666667,0.175,BIRCH,0
54636,Q4,0.5875,0.3,0.95,0.525,0.4625,BIRCH,2
54932,Q4,0.525,0.0,1.0,0.6875,0.0625,BIRCH,2
55617,Q4,0.625,0.65,0.5875,0.5125,0.75,BIRCH,2
56745,Q4,0.9375,0.5125,0.75,0.45,0.625,BIRCH,2
57574,Q4,0.5875,0.3625,0.35,1.0,0.525,BIRCH,0
57815,Q4,0.5833333333333333,0.125,0.35,1.0,0.6666666666666666,BIRCH,0
58393,Q4,0.15,0.3625,0.475,0.8,0.3375,BIRCH,0
58578,Q4,0.525,0.05,0.6375,1.0,0.4625,BIRCH,0
59233,Q4,1.0,0.275,0.5625,0.6875,0.625,BIRCH,2
59262,Q4,0.8333333333333334,0.125,0.4,0.6166666666666667,0.65,BIRCH,2
61149,Q4,0.625,0.6875,1.0,0.5625,0.5,BIRCH,2
61287,Q4,0.5875,0.1125,0.125,1.0,0.175,BIRCH,0
61622,Q4,0.6875,0.35,1.0,0.5125,0.525,BIRCH,2
61731,Q4,0.5375,0.0,0.525,0.7625,0.55,BIRCH,0
61785,Q4,0.6375,0.05,0.4625,0.775,0.65,BIRCH,0
62174,Q4,0.6666666666666666,0.125,0.4833333333333333,1.0,0.125,BIRCH,0
62383,Q4,0.575,0.6375,0.175,0.95,0.5125,BIRCH,0
62516,Q4,1.0,0.525,0.5125,0.6875,0.225,BIRCH,2
62889,Q4,1.0,0.0,0.5875,0.475,0.3625,BIRCH,2
63891,Q4,0.2125,0.525,0.6875,1.0,0.1,BIRCH,0
64378,Q4,0.4625,0.5375,0.6,0.75,0.575,BIRCH,0
64887,Q4,0.6875,0.05,1.0,0.575,0.4625,BIRCH,2
66974,Q4,0.6666666666666666,0.05,0.05,0.8333333333333334,0.65,BIRCH,0
66983,Q4,0.5875,0.6,0.4125,0.75,0.525,BIRCH,0
68468,Q4,0.575,0.1875,1.0,0.6375,0.4,BIRCH,2
71136,Q4,0.6375,0.35,0.4625,1.0,0.525,BIRCH,0
71153,Q4,0.5875,0.05,0.95,0.2875,0.4,BIRCH,2
71632,Q4,0.575,1.0,0.6375,0.4,0.4625,BIRCH,2
71841,Q4,1.0,0.1,0.6375,0.525,0.3375,BIRCH,2
73641,Q4,0.35,0.525,0.5875,1.0,0.4625,BIRCH,0
73863,Q4,1.0,0.4625,0.575,0.4,0.6375,BIRCH,2
75682,Q4,0.6375,0.1125,1.0,0.575,0.05,BIRCH,2
75684,Q4,1.0,0.6375,0.4,0.4125,0.525,BIRCH,2
75722,Q4,0.5,0.35,0.875,0.5125,0.6875,BIRCH,2
76925,Q4,0.475,0.2875,0.05,1.0,0.2125,BIRCH,0
77768,Q4,0.4625,0.6375,1.0,0.575,0.4,BIRCH,2
77849,Q4,0.5875,0.05,0.1125,1.0,0.225,BIRCH,0
81193,Q4,0.625,0.3875,0.95,0.4,0.5125,BIRCH,2
81267,Q4,0.6375,0.125,1.0,0.525,0.4125,BIRCH,2
81279,Q4,0.4125,0.3,0.225,1.0,0.2875,BIRCH,0
82627,Q4,0.5125,0.6375,0.625,1.0,0.4,BIRCH,0
83792,Q4,1.0,0.125,0.2875,0.6875,0.575,BIRCH,2
83863,Q4,1.0,0.35,0.475,0.6375,0.4625,BIRCH,2
83896,Q4,1.0,0.2125,0.525,0.6375,0.05,BIRCH,2
84775,Q4,0.3,0.125,0.175,0.95,0.225,BIRCH,0
85126,Q4,0.5,0.525,0.8875,0.65,0.5625,BIRCH,2
87942,Q4,0.43333333333333335,0.0,0.0,0.5666666666666667,1.0,BIRCH,0
88886,Q4,1.0,0.0,0.5125,0.525,0.6375,BIRCH,2
89132,Q4,1.0,0.2375,0.175,0.625,0.6875,BIRCH,0
89179,Q4,0.6875,0.125,0.45,1.0,0.3375,BIRCH,0
91517,Q4,1.0,0.05,0.6375,0.525,0.4625,BIRCH,2
91788,Q4,0.75,0.0,0.0,0.9166666666666666,0.5333333333333333,BIRCH,0
91912,Q4,1.0,0.4625,0.525,0.6375,0.1,BIRCH,2
91984,Q4,0.625,0.05,0.5625,1.0,0.6875,BIRCH,0
92296,Q4,0.6375,0.3,0.475,1.0,0.4125,BIRCH,0
92711,Q4,1.0,0.125,0.575,0.4625,0.6375,BIRCH,2
93478,Q4,0.35,0.3,0.3,0.9,0.3,BIRCH,0
94513,Q4,1.0,0.05,0.4125,0.475,0.6375,BIRCH,2
95499,Q4,0.1,0.05,0.1,0.875,0.7,BIRCH,0
96931,Q4,0.3625,0.475,0.5875,1.0,0.3,BIRCH,0
97359,Q4,0.1,0.525,0.6375,1.0,0.1625,BIRCH,0
98245,Q4,0.6375,0.4,1.0,0.625,0.4625,BIRCH,2
98378,Q4,0.525,0.45,0.5875,1.0,0.4625,BIRCH,0
11172,Q1,0.0,0.175,0.0,0.225,1.0,FCM,0
11899,Q1,0.0,0.44166666666666665,1.0,0.175,0.2583333333333333,FCM,0
12452,Q1,0.125,0.5166666666666666,0.30833333333333335,1.0,0.175,FCM,0
13178,Q1,1.0,0.1,0.05,0.1,0.375,FCM,1
13586,Q1,0.5125,0.7,0.4,0.2875,0.625,FCM,2
13886,Q1,0.2625,0.2875,0.4,0.525,1.0,FCM,0
14757,Q1,0.8875,0.75,0.0,0.4125,0.525,FCM,1
14815,Q1,0.05,0.5875,1.0,0.575,0.4625,FCM,0
14877,Q1,0.175,0.1,0.4,1.0,0.45,FCM,0
14969,Q1,0.4125,0.65,0.475,0.6375,0.05,FCM,1
15457,Q1,1.0,0.0625,0.0,0.175,0.2875,FCM,1
16944,Q1,0.25,0.7,0.175,0.5125,0.1875,FCM,2
18317,Q1,0.0,0.0625,0.225,0.6375,1.0,FCM,0
21187,Q1,0.1125,0.375,0.05,0.5375,1.0,FCM,0
22663,Q1,0.8333333333333334,0.0,0.7,0.1,0.5666666666666667,FCM,1
23674,Q1,0.0,0.0,0.6166666666666667,0.3583333333333333,1.0,FCM,0
23752,Q1,0.0,1.0,0.175,0.2375,0.0625,FCM,2
23757,Q1,0.7,0.8875,0.475,0.4625,0.0,FCM,1
25231,Q1,0.0,0.05,0.5833333333333333,0.6666666666666666,1.0,FCM,0
27234,Q1,0.5,0.45,0.5875,0.275,0.5125,FCM,1
27417,Q1,0.0,0.0,1.0,0.6666666666666666,0.5833333333333333,FCM,0
28655,Q1,0.0,1.0,0.0,0.475,0.05,FCM,2
29228,Q1,0.5125,0.75,0.25,0.175,0.4625,FCM,2
31121,Q1,0.6666666666666666,1.0,0.05,0.2583333333333333,0.0,FCM,2
31326,Q1,0.0,0.3583333333333333,0.225,0.75,0.8666666666666667,FCM,0
32968,Q1,0.3375,1.0,0.0,0.225,0.5875,FCM,2
34122,Q1,1.0,0.35,0.05,0.45,0.35,FCM,1
34745,Q1,0.0,1.0,0.0,0.125,0.575,FCM,2
35244,Q1,1.0,0.375,0.0,0.3125,0.4375,FCM,1
35335,Q1,0.4,0.7,0.225,0.7625,0.5875,FCM,2
35882,Q1,0.05,1.0,0.5875,0.2125,0.175,FCM,2
35924,Q1,0.0,0.0,1.0,0.5333333333333333,0.6666666666666666,FCM,0
36475,Q1,0.175,0.30833333333333335,0.125,0.8666666666666667,0.65,FCM,0
36553,Q1,0.125,0.25,0.7,0.5125,0.1875,FCM,0
37248,Q1,0.575,0.05,0.95,0.2875,0.5375,FCM,0
37322,Q1,0.30833333333333335,0.95,0.125,0.3,0.5666666666666667,FCM,2
37612,Q1,0.25,0.1875,0.5625,0.75,0.625,FCM,0
38577,Q1,0.13333333333333333,0.6166666666666667,0.05,1.0,0.05,FCM,2
38641,Q1,0.1125,0.6375,0.475,1.0,0.0,FCM,2
38782,Q1,0.05,0.95,0.175,0.4833333333333333,0.5666666666666667,FCM,2
39175,Q1,0.0,0.4875,0.525,0.4625,0.75,FCM,0
39244,Q1,0.3375,0.0,0.6875,1.0,0.575,FCM,0
39544,Q1,0.0,0.0,0.5333333333333333,0.6666666666666666,1.0,FCM,0
39578,Q1,0.1125,0.175,0.7,0.75,0.5875,FCM,0
42198,Q1,0.75,0.0,0.2875,0.175,0.8875,FCM,1
42315,Q1,0.25,0.0,0.2875,0.5875,0.95,FCM,0
42993,Q1,0.175,0.0,0.6166666666666667,1.0,0.4833333333333333,FCM,0
43395,Q1,0.0,0.0625,0.5875,1.0,0.475,FCM,0
44379,Q1,0.0625,0.0,0.6875,1.0,0.625,FCM,0
46138,Q1,0.0625,0.95,0.575,0.0,0.6375,FCM,2
47328,Q1,0.3375,0.0,0.95,0.475,0.3625,FCM,0
48339,Q1,0.05,0.3,0.225,0.8125,0.6875,FCM,0
48429,Q1,0.0,0.0,0.6666666666666666,1.0,0.13333333333333333,FCM,0
49144,Q1,0.0,0.7625,0.525,0.5875,0.7,FCM,2
49227,Q1,0.0,1.0,0.0,0.18333333333333335,0.6166666666666667,FCM,2
49777,Q1,0.575,0.6875,0.4625,1.0,0.05,FCM,1
51286,Q1,0.0,0.0,0.6166666666666667,1.0,0.4833333333333333,FCM,0
52478,Q1,0.75,0.5375,0.3,0.5625,0.475,FCM,1
53469,Q1,0.4,0.225,0.6375,0.3375,0.95,FCM,0
53659,Q1,0.575,0.3125,1.0,0.6375,0.15,FCM,1
53718,Q1,1.0,0.05,0.5375,0.4625,0.575,FCM,1
54392,Q1,0.05,0.13333333333333333,0.0,0.7,0.7166666666666667,FCM,0
54636,Q1,0.05,0.95,0.3,0.275,0.1,FCM,2
54932,Q1,0.0625,0.6375,0.525,1.0,0.0,FCM,2
55617,Q1,0.225,0.6375,0.3,0.5125,0.75,FCM,2
56745,Q1,0.6,0.8875,0.25,0.4625,0.525,FCM,2
57574,Q1,1.0,0.1125,0.0,0.525,0.5875,FCM,1
57815,Q1,0.1,0.0,0.6,0.21666666666666667,0.7333333333333334,FCM,0
58393,Q1,0.175,0.2375,0.4125,0.65,0.7,FCM,0
58578,Q1,0.0,0.1125,0.8875,0.75,0.525,FCM,0
59233,Q1,0.225,1.0,0.625,0.6875,0.4625,FCM,2
59262,Q1,0.525,0.875,0.05,0.175,0.05,FCM,2
61149,Q1,0.0,0.05,1.0,0.44166666666666665,0.30833333333333335,FCM,0
61287,Q1,0.15,0.2125,0.6375,0.475,1.0,FCM,0
61622,Q1,0.35,0.5125,0.575,0.6375,1.0,FCM,0
61731,Q1,0.0,0.825,0.225,0.175,0.65,FCM,2
61785,Q1,1.0,0.475,0.0,0.5875,0.1625,FCM,1
62174,Q1,0.225,1.0,0.0,0.225,0.575,FCM,2
62383,Q1,0.15,0.8875,0.65,0.625,0.5125,FCM,2
62516,Q1,0.1,0.0,0.4833333333333333,0.6666666666666666,1.0,FCM,0
62889,Q1,0.0625,0.95,0.05,0.175,0.5875,FCM,2
63891,Q1,0.1,0.5875,0.7125,0.625,0.75,FCM,0
64378,Q1,0.05,0.8666666666666667,0.5833333333333333,0.475,0.175,FCM,2
64887,Q1,0.65,0.825,0.0,0.3,0.0,FCM,1
66974,Q1,0.5833333333333333,0.9166666666666666,0.05,0.4,0.75,FCM,2
66983,Q1,0.9375,0.125,0.3125,0.0,0.55,FCM,1
68468,Q1,0.1,0.1,0.4833333333333333,1.0,0.6166666666666667,FCM,0
71136,Q1,0.05,0.95,0.5875,0.475,0.4125,FCM,2
71153,Q1,0.35,1.0,0.05,0.4,0.05,FCM,2
71632,Q1,0.0,0.1125,1.0,0.525,0.6375,FCM,0
71841,Q1,0.7,0.7875,0.05,0.575,0.1625,FCM,1
73641,Q1,0.5625,0.575,0.6875,1.0,0.4,FCM,1
73863,Q1,0.0,0.1125,0.6375,1.0,0.525,FCM,0
75682,Q1,0.225,1.0,0.6875,0.1,0.0625,FCM,2
75684,Q1,0.75,0.5625,0.05,0.625,0.8875,FCM,1
75722,Q1,0.1625,0.5875,0.525,0.45,0.95,FCM,0
76925,Q1,0.1125,0.05,0.6375,1.0,0.525,FCM,0
77768,Q1,0.0,0.0,0.43333333333333335,0.4666666666666666,0.85,FCM,0
77849,Q1,0.0,0.1625,0.525,0.5875,1.0,FCM,0
81193,Q1,0.15,0.35,0.4,0.875,0.45,FCM,0
81267,Q1,0.95,0.1,0.3,0.575,0.0,FCM,1
81279,Q1,0.1,0.575,0.2125,0.6375,1.0,FCM,0
82627,Q1,1.0,0.6875,0.0,0.45,0.2875,FCM,1
83792,Q1,0.0,0.525,1.0,0.6375,0.2375,FCM,0
83863,Q1,0.7,0.9375,0.0,0.4625,0.525,FCM,1
83896,Q1,0.275,0.05,0.1625,0.6375,1.0,FCM,0
84775,Q1,0.0,0.15,0.125,0.75,0.875,FCM,0
85126,Q1,0.8375,0.25,0.75,0.525,0.3625,FCM,1
87942,Q1,1.0,0.5125,0.0,0.6875,0.625,FCM,1
88886,Q1,0.75,0.9166666666666666,0.0,0.4,0.5833333333333333,FCM,1
89132,Q1,0.2125,0.0,0.625,0.6875,1.0,FCM,0
89179,Q1,0.275,1.0,0.125,0.225,0.575,FCM,2
91517,Q1,0.0,0.0,0.9166666666666666,0.75,0.5333333333333333,FCM,0
91788,Q1,0.175,0.0,0.5125,0.75,0.9375,FCM,0
91912,Q1,0.75,0.9375,0.05,0.1625,0.525,FCM,2
91984,Q1,0.5,0.3,0.525,0.9375,0.3625,FCM,0
92296,Q1,1.0,0.0,0.5666666666666667,0.4833333333333333,0.0,FCM,1
92711,Q1,0.05,0.475,0.5875,0.3625,0.95,FCM,0
93478,Q1,0.125,0.75,0.0,0.05,0.65,FCM,2
94513,Q1,0.1,0.875,0.15,0.75,0.4,FCM,2
95499,Q1,0.1,0.75,0.25,0.1,0.275,FCM,2
96931,Q1,0.3625,1.0,0.125,0.6375,0.625,FCM,2
97359,Q1,0.05,0.2125,0.6375,0.75,0.825,FCM,0
98245,Q1,0.16666666666666666,0.95,0.43333333333333335,0.0,0.225,FCM,2
98378,Q1,0.05,0.1,0.44166666666666665,0.8333333333333334,0.7,FCM,0
11172,Q2,0.225,0.225,1.0,0.05,0.275,FCM,2
11899,Q2,0.6166666666666667,0.4833333333333333,0.125,0.0,1.0,FCM,1
12452,Q2,0.225,1.0,0.0,0.0,0.0,FCM,2
13178,Q2,1.0,0.0,0.0,0.18333333333333335,0.6666666666666666,FCM,1
13586,Q2,0.5,0.8125,0.2375,0.35,0.275,FCM,2
13886,Q2,0.1125,0.525,0.0,1.0,0.6875,FCM,0
14757,Q2,1.0,0.575,0.2875,0.4,0.5875,FCM,2
14815,Q2,0.05,0.5333333333333333,0.5666666666666667,0.0,0.95,FCM,1
14877,Q2,0.05,1.0,0.1,0.45,0.4,FCM,0
14969,Q2,0.5166666666666666,0.05,0.2583333333333333,0.95,0.05,FCM,0
15457,Q2,1.0,0.6375,0.125,0.1125,0.05,FCM,2
16944,Q2,0.25,0.1875,0.125,0.75,0.5125,FCM,0
18317,Q2,0.6875,0.575,0.1625,0.0,1.0,FCM,1
21187,Q2,0.2875,0.3,0.475,0.3125,1.0,FCM,1
22663,Q2,0.0,0.35,0.0,0.875,0.0,FCM,0
23674,Q2,0.175,0.0,0.0,0.225,1.0,FCM,1
23752,Q2,0.7,0.9166666666666666,0.13333333333333333,0.05,0.0,FCM,2
23757,Q2,0.95,0.1125,0.5875,0.0,0.625,FCM,2
25231,Q2,1.0,0.05,0.0,0.4833333333333333,0.6666666666666666,FCM,1
27234,Q2,0.65,0.275,0.75,0.2875,0.4625,FCM,2
27417,Q2,0.0,0.0,0.0,0.575,0.95,FCM,1
28655,Q2,0.95,0.5166666666666666,0.13333333333333333,0.0,0.0,FCM,2
29228,Q2,0.0,0.55,0.0,0.0,0.0,FCM,2
31121,Q2,0.525,0.35,0.05,0.125,1.0,FCM,1
31326,Q2,0.49166666666666664,0.0,0.30833333333333335,0.0,1.0,FCM,1
32968,Q2,1.0,0.575,0.125,0.125,0.125,FCM,2
34122,Q2,0.9,0.5,0.4,0.05,0.05,FCM,2
34745,Q2,0.125,0.125,0.125,0.125,0.8,FCM,1
35244,Q2,0.625,0.6875,0.5,1.0,0.5625,FCM,0
35335,Q2,0.2375,0.525,0.0,0.6875,1.0,FCM,1
35882,Q2,1.0,0.6375,0.0,0.275,0.0625,FCM,2
35924,Q2,0.0,0.0,0.0,0.525,0.875,FCM,1
36475,Q2,0.4,0.5875,0.525,0.4625,0.9,FCM,1
36553,Q2,0.25,0.125,0.1875,0.75,0.0625,FCM,0
37248,Q2,0.675,0.125,0.175,0.0,0.0,FCM,2
37322,Q2,0.95,0.625,0.225,0.0,0.0,FCM,2
37612,Q2,0.1875,0.25,0.7,0.525,0.5125,FCM,0
38577,Q2,1.0,0.6166666666666667,0.5833333333333333,0.175,0.225,FCM,2
38641,Q2,0.175,0.5875,0.0,1.0,0.0625,FCM,0
38782,Q2,0.8375,0.35,0.4625,0.45,0.375,FCM,2
39175,Q2,0.225,0.225,0.0,0.575,1.0,FCM,1
39244,Q2,0.4625,0.25,0.1875,0.25,0.75,FCM,1
39544,Q2,0.175,0.7375,0.0625,0.25,0.0,FCM,2
39578,Q2,0.3375,0.65,0.1,0.225,0.1625,FCM,2
42198,Q2,0.4,0.05,0.4625,1.0,0.1125,FCM,0
42315,Q2,0.3375,0.5875,0.4,1.0,0.225,FCM,0
42993,Q2,0.125,0.125,0.225,0.125,1.0,FCM,1
43395,Q2,0.0,0.0625,1.0,0.575,0.6875,FCM,1
44379,Q2,0.275,0.75,0.5625,0.25,0.1875,FCM,2
46138,Q2,0.8875,0.175,0.0625,0.0,0.7,FCM,2
47328,Q2,0.3,0.35,0.0,0.55,0.05,FCM,0
48339,Q2,0.1125,0.0,0.175,0.3375,1.0,FCM,1
48429,Q2,0.0,0.0,0.525,0.0,1.0,FCM,1
49144,Q2,0.18333333333333335,0.0,0.05,0.9166666666666666,0.75,FCM,1
49227,Q2,0.55,0.0,0.0,0.0,0.0,FCM,2
49777,Q2,0.0625,0.125,0.0,0.6875,1.0,FCM,1
51286,Q2,0.7166666666666667,0.55,0.2583333333333333,0.0,0.0,FCM,2
52478,Q2,1.0,0.6375,0.05,0.1625,0.525,FCM,2
53469,Q2,0.5,0.6875,0.0,1.0,0.0625,FCM,0
53659,Q2,0.625,0.65,0.8875,0.5125,0.125,FCM,2
53718,Q2,0.2625,1.0,0.6875,0.575,0.1,FCM,0
54392,Q2,0.175,0.125,0.125,0.525,1.0,FCM,1
54636,Q2,0.225,0.175,0.275,0.95,0.3,FCM,0
54932,Q2,0.6375,1.0,0.0,0.0625,0.275,FCM,2
55617,Q2,0.75,0.6375,0.4625,0.575,0.25,FCM,2
56745,Q2,0.2375,0.125,0.0,0.5,0.0625,FCM,0
57574,Q2,0.9375,0.175,0.1875,0.75,0.25,FCM,0
57815,Q2,0.4833333333333333,0.6666666666666666,1.0,0.175,0.175,FCM,2
58393,Q2,0.475,0.9,0.1625,0.4875,0.1,FCM,2
58578,Q2,0.15,0.575,1.0,0.5125,0.6375,FCM,0
59233,Q2,0.2875,0.225,0.1625,0.0,1.0,FCM,1
59262,Q2,0.0,0.0,0.0,0.0,0.775,FCM,1
61149,Q2,0.0,0.0,0.05,0.0,0.9,FCM,1
61287,Q2,0.05,0.1125,0.175,1.0,0.2375,FCM,0
61622,Q2,0.6875,1.0,0.5625,0.625,0.5,FCM,0
61731,Q2,0.95,0.525,0.0,0.0,0.0,FCM,2
61785,Q2,1.0,0.6375,0.175,0.05,0.1125,FCM,2
62174,Q2,1.0,0.575,0.125,0.225,0.125,FCM,2
62383,Q2,0.05,0.05,0.05,0.55,0.05,FCM,0
62516,Q2,0.4625,0.325,0.1,1.0,0.6875,FCM,0
62889,Q2,0.475,0.05,0.05,0.0,0.9,FCM,1
63891,Q2,0.25,1.0,0.25,0.5833333333333333,0.6666666666666666,FCM,0
64378,Q2,0.175,0.5875,0.6,0.8125,0.425,FCM,0
64887,Q2,0.05,0.23333333333333334,0.05,0.5666666666666667,0.95,FCM,1
66974,Q2,0.6666666666666666,0.8333333333333334,0.65,0.05,0.05,FCM,2
66983,Q2,0.9375,0.3,0.75,0.125,0.0625,FCM,2
68468,Q2,0.0,0.0,0.0,0.6,0.225,FCM,0
71136,Q2,0.1125,0.0,0.225,0.95,0.5875,FCM,0
71153,Q2,1.0,0.6875,0.175,0.0,0.0625,FCM,2
71632,Q2,0.2875,0.9,0.0625,0.375,0.0,FCM,2
71841,Q2,0.225,0.3375,0.525,0.6375,1.0,FCM,1
73641,Q2,0.875,0.4,0.2875,0.2125,0.75,FCM,2
73863,Q2,0.1,0.275,0.1625,0.9375,0.75,FCM,0
75682,Q2,0.1625,0.275,0.0,0.8875,0.75,FCM,1
75684,Q2,0.6875,0.625,0.3625,0.45,1.0,FCM,1
75722,Q2,0.75,0.2375,0.175,0.5125,0.65,FCM,1
76925,Q2,0.625,0.75,0.6375,0.05,0.7125,FCM,2
77768,Q2,0.0,0.0,0.0,0.475,0.9,FCM,1
77849,Q2,0.7,0.2875,0.225,0.0,0.0625,FCM,2
81193,Q2,0.8666666666666667,0.7,0.5833333333333333,0.05,0.1,FCM,2
81267,Q2,0.225,0.225,0.225,0.475,0.75,FCM,1
